GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	isEAE_ceoff	isEAE_ELBO_gain	isEAE_pval	isEAE_FDR
ENSMUSG00000062822	5601	165	1.839e-01	-4.569e+00	3.425e+00	-2.393e-01	-2.351e-01	1.000e+00	1.000e+00
ENSMUSG00000001768	1078	382	6.793e-02	-1.390e+00	5.670e+00	2.377e+00	1.742e+00	6.195e-02	2.192e-01
ENSMUSG00000035601	2188	342	9.466e-02	-9.000e+00	3.113e+00	1.485e+00	1.304e+00	1.063e-01	2.609e-01
ENSMUSG00000026730	3729	373	9.149e-02	-1.276e+00	4.638e+00	2.302e+00	7.170e-01	2.311e-01	4.343e-01
ENSMUSG00000046707.AS2	1598	604	7.065e-02	9.000e+00	2.114e+00	-2.626e+00	1.146e+00	1.301e-01	2.993e-01
ENSMUSG00000042625	5018	1329	2.083e-01	2.148e+00	2.061e+00	1.406e-01	1.293e+00	1.078e-01	2.609e-01
ENSMUSG00000006517	1427	218	1.282e-01	-9.000e+00	2.957e+00	3.431e+00	1.056e+01	4.304e-06	9.898e-05
ENSMUSG00000034593.AS2	1467	331	8.922e-02	-3.223e+00	4.757e+00	2.860e+00	3.571e+00	7.526e-03	3.847e-02
ENSMUSG00000063145.AS3	2117	851	4.484e-02	1.568e+00	4.713e+00	2.735e+00	2.080e+00	4.139e-02	1.731e-01
ENSMUSG00000038637	429	159	2.310e-02	8.693e+00	2.326e+00	-4.176e+00	2.256e+00	3.365e-02	1.548e-01
ENSMUSG00000020882	411	151	4.348e-02	-1.277e+00	5.325e+00	1.392e+00	4.198e-01	3.595e-01	5.127e-01
ENSMUSG00000028524.AS2	770	267	6.975e-02	-6.688e+00	5.835e+00	2.469e+00	1.566e+00	7.678e-02	2.207e-01
ENSMUSG00000041120	32985	2690	1.227e-01	9.861e-01	3.372e+00	4.597e+00	9.393e+00	1.463e-05	1.682e-04
ENSMUSG00000032040	25117	1501	4.035e-01	-8.593e+00	2.296e+00	6.601e-01	7.021e-01	2.360e-01	4.343e-01
ENSMUSG00000020923	5550	1129	2.310e-01	-3.395e+00	4.656e+00	-2.278e-01	-1.017e+00	1.000e+00	1.000e+00
ENSMUSG00000000957	3128	184	1.535e-01	-5.919e+00	2.552e+00	-1.106e+00	6.070e-01	2.705e-01	4.609e-01
ENSMUSG00000021693.AS2	1480	299	8.560e-02	-4.211e+00	5.308e+00	-1.563e+00	-1.618e-01	1.000e+00	1.000e+00
ENSMUSG00000013150	6396	170	1.975e-01	-7.196e+00	6.632e+00	2.097e-01	-1.190e-02	1.000e+00	1.000e+00
ENSMUSG00000020829	3850	3191	5.571e-02	7.091e+00	2.954e+00	-1.428e+00	5.135e-01	3.108e-01	5.076e-01
ENSMUSG00000040701	661	151	4.801e-02	-7.547e+00	2.822e+00	3.786e+00	3.625e+00	7.093e-03	3.847e-02
ENSMUSG00000034157	2167	108	2.124e-01	-7.134e+00	2.758e+00	1.035e+00	4.724e-01	3.310e-01	5.076e-01
ENSMUSG00000030323.AS3	742	127	4.303e-02	-7.536e+00	3.233e+00	5.014e-01	6.534e-02	7.177e-01	8.555e-01
ENSMUSG00000031833	2499	827	3.238e-01	-5.769e-01	3.230e+00	1.391e+00	3.961e+00	4.881e-03	3.742e-02
ENSMUSG00000002625.AS2	3752	904	2.921e-01	-2.229e+00	4.397e+00	-2.649e+00	9.459e+00	1.364e-05	1.682e-04
ENSMUSG00000068015	576	68	4.438e-02	-5.130e+00	3.798e+00	5.281e-01	2.672e-01	4.647e-01	5.938e-01
ENSMUSG00000020898	1122	800	7.246e-02	3.248e+00	4.631e+00	-2.278e+00	9.674e-01	1.642e-01	3.597e-01
ENSMUSG00000015189.AS2	2706	1191	1.001e-01	5.782e+00	2.438e+00	-1.033e+00	3.734e-01	3.875e-01	5.242e-01
ENSMUSG00000021557	8009	1761	1.735e-01	1.573e+00	5.238e+00	1.221e+00	1.607e+00	7.297e-02	2.207e-01
ENSMUSG00000006519	41427	17998	1.567e-01	4.048e+00	1.414e+00	1.468e+00	1.656e+00	6.875e-02	2.207e-01
ENSMUSG00000025495	4695	1926	1.716e-01	5.157e+00	2.661e+00	-2.681e-03	8.875e-01	1.828e-01	3.822e-01
ENSMUSG00000018442	11612	2602	2.971e-01	3.120e+00	1.463e+00	3.246e-01	2.979e-01	4.402e-01	5.786e-01
ENSMUSG00000102644	5636	1819	2.668e-01	-9.000e+00	5.631e+00	5.757e+00	2.730e+01	1.478e-13	6.799e-12
ENSMUSG00000032624	741	142	5.299e-02	-6.510e+00	3.398e+00	4.982e+00	6.859e+00	2.125e-04	1.955e-03
ENSMUSG00000038264	494	293	3.533e-02	5.304e+00	1.149e+00	-1.460e+00	4.370e-01	3.499e-01	5.127e-01
ENSMUSG00000023044.AS2	13434	1090	2.360e-01	-8.096e-01	5.230e+00	-8.267e-01	4.055e-01	3.678e-01	5.127e-01
ENSMUSG00000030316.AS2	3399	408	9.466e-02	-8.872e+00	3.197e+00	2.283e-02	-5.571e-01	1.000e+00	1.000e+00
ENSMUSG00000024120	3425	419	1.689e-01	-4.539e+00	3.087e+00	-9.861e-01	1.819e+00	5.648e-02	2.165e-01
ENSMUSG00000022800.AS2	4239	1534	1.803e-01	4.757e+00	2.458e-01	-2.322e-01	1.362e-01	6.017e-01	7.480e-01
ENSMUSG00000020807	692	129	4.121e-02	-2.766e-01	2.711e+00	8.299e-01	5.496e-01	2.945e-01	5.210e-01
ENSMUSG00000041769	980	131	1.132e-01	-5.583e+00	3.791e+00	-4.058e-01	1.395e-01	5.974e-01	8.587e-01
ENSMUSG00000056260	10504	8125	1.490e-01	-1.488e+00	8.065e+00	2.264e+00	1.471e+00	8.628e-02	2.606e-01
ENSMUSG00000104713	5914	2100	1.454e-01	3.583e+00	1.727e+00	2.743e+00	8.918e-01	1.817e-01	3.852e-01
ENSMUSG00000005886	2700	643	1.848e-01	-9.851e-01	3.923e+00	1.802e+00	1.930e+00	4.946e-02	2.606e-01
ENSMUSG00000004270	6482	2557	1.839e-01	6.186e+00	2.877e+00	8.134e-02	-4.199e-01	1.000e+00	1.000e+00
ENSMUSG00000078903	5043	1228	4.642e-01	-4.033e+00	3.108e+00	1.592e-01	-4.739e-01	1.000e+00	1.000e+00
ENSMUSG00000087159	684	136	5.661e-02	5.104e-01	4.211e+00	-1.446e+00	8.537e-01	1.913e-01	3.852e-01
ENSMUSG00000020776.AS3	392	99	3.578e-02	-7.076e+00	4.944e+00	2.801e-01	3.600e-01	3.962e-01	6.284e-01
ENSMUSG00000028782.AS2	2328	196	1.359e-01	-4.744e+00	2.877e+00	-1.045e+00	1.023e+00	1.527e-01	3.757e-01
ENSMUSG00000041057	3343	307	1.291e-01	-6.360e+00	2.750e+00	-4.391e-01	-1.318e-02	1.000e+00	1.000e+00
ENSMUSG00000066442.AS2	14262	470	4.271e-01	-8.107e+00	3.822e+00	5.394e-01	-7.251e-01	1.000e+00	1.000e+00
ENSMUSG00000027104.AS7	4853	2329	1.957e-01	3.830e+00	4.158e+00	2.961e-01	8.489e-01	1.926e-01	3.852e-01
ENSMUSG00000052584	2735	1005	1.014e-01	7.148e+00	2.528e+00	-1.908e+00	1.431e+00	9.065e-02	2.606e-01
ENSMUSG00000058388.AS2	1216	530	4.891e-02	5.070e+00	2.729e+00	-9.084e-01	5.084e-01	3.133e-01	5.337e-01
ENSMUSG00000028032.AS4	21037	1233	4.914e-01	-8.804e+00	2.070e+00	1.312e+00	2.178e+00	3.689e-02	2.606e-01
ENSMUSG00000037234	59852	463	4.660e-01	-7.952e+00	2.820e+00	1.653e+00	1.691e+00	6.592e-02	2.606e-01
ENSMUSG00000015095	9392	3272	2.423e-01	3.804e+00	2.987e+00	2.351e+00	7.558e+00	1.011e-04	1.382e-03
ENSMUSG00000024976.AS3	2118	697	8.696e-02	4.695e+00	1.926e+00	-1.843e+00	1.496e+00	8.368e-02	2.606e-01
ENSMUSG00000014767.AS2	4464	723	1.793e-01	-2.112e+00	3.588e+00	-1.881e+00	7.395e+00	1.201e-04	1.382e-03
ENSMUSG00000057406.AS2	1839	95	4.801e-02	9.324e-01	4.080e+00	-6.647e-01	-4.388e-01	1.000e+00	1.000e+00
ENSMUSG00000029478	2124	876	2.151e-01	4.812e+00	1.574e+00	-9.305e-01	1.350e+00	1.003e-01	2.715e-01
ENSMUSG00000004933	2355	724	7.971e-02	4.304e+00	3.333e-01	3.515e-01	-1.246e-01	1.000e+00	1.000e+00
ENSMUSG00000028899	5279	244	1.839e-01	-5.800e+00	2.405e+00	-1.706e+00	1.750e+00	6.140e-02	2.606e-01
ENSMUSG00000039934.AS2	2534	833	9.375e-02	7.122e+00	2.129e+00	3.457e-01	-5.225e-02	1.000e+00	1.000e+00
ENSMUSG00000074698	2452	588	1.925e-01	-3.361e+00	4.600e+00	3.644e+00	8.530e+00	3.621e-05	8.328e-04
ENSMUSG00000059142	1485	644	8.288e-02	-6.168e+00	6.356e+00	2.500e+00	8.115e-01	2.027e-01	3.884e-01
ENSMUSG00000008200.AS2	4025	260	2.024e-01	-5.997e+00	4.605e+00	-3.476e-01	4.092e-01	3.657e-01	6.007e-01
ENSMUSG00000028041.AS2	4941	1811	3.732e-01	5.604e+00	4.374e-01	-1.084e+00	1.869e+00	5.319e-02	2.606e-01
ENSMUSG00000026727.AS2	20682	7058	5.172e-01	6.101e+00	2.169e+00	-2.854e-01	1.465e-02	8.641e-01	1.000e+00
ENSMUSG00000040896	481	167	2.582e-02	5.266e+00	3.926e+00	1.913e+00	-3.683e-01	1.000e+00	1.000e+00
ENSMUSG00000033253	2054	742	1.273e-01	-7.070e-01	6.967e+00	-9.431e-01	9.088e-01	1.776e-01	3.852e-01
ENSMUSG00000023186	1333	595	1.123e-01	5.038e+00	1.750e+00	-3.433e-01	2.554e-01	4.748e-01	7.045e-01
ENSMUSG00000090386	3889	2856	1.585e-01	1.348e+00	6.300e+00	-6.532e-01	-1.699e+00	1.000e+00	1.000e+00
ENSMUSG00000020250	1636	446	1.712e-01	1.671e+00	1.148e+00	3.678e-01	2.935e-01	4.436e-01	6.802e-01
ENSMUSG00000036561	975	266	8.107e-02	-6.698e-01	4.946e+00	-1.035e+00	5.693e-01	2.859e-01	5.210e-01
ENSMUSG00000022370	11005	5198	3.252e-01	-4.265e-03	5.285e+00	3.733e+00	2.342e+01	7.742e-12	3.561e-10
ENSMUSG00000030990.AS3	6584	1680	2.418e-01	2.507e+00	3.329e+00	1.969e-01	1.010e+00	1.552e-01	3.757e-01
ENSMUSG00000058704.AS3	5609	238	2.029e-01	-5.314e+00	1.112e+00	-6.413e-02	-7.104e-02	1.000e+00	1.000e+00
ENSMUSG00000028414	2745	719	1.218e-01	-1.917e+00	6.216e+00	-2.221e+00	1.573e+00	7.615e-02	2.606e-01
ENSMUSG00000028700.AS2	3295	1434	1.522e-01	4.988e+00	2.540e-01	-1.394e-01	4.639e-03	9.233e-01	1.000e+00
ENSMUSG00000028020.AS2	7020	931	3.859e-01	-8.113e+00	3.779e+00	7.995e-01	-6.685e-01	1.000e+00	1.000e+00
ENSMUSG00000002885.AS2	2621	684	6.975e-02	4.337e+00	3.043e+00	-3.288e+00	1.801e+00	5.772e-02	2.606e-01
ENSMUSG00000024534.AS3	2514	472	3.623e-02	-1.688e-01	2.382e+00	5.047e+00	6.712e+00	2.485e-04	2.286e-03
ENSMUSG00000025878	7903	1177	1.359e-01	6.948e+00	2.584e+00	-3.066e-01	-6.355e-01	1.000e+00	1.000e+00
ENSMUSG00000024055	2859	547	1.399e-01	-5.255e+00	5.316e+00	-1.721e+00	1.445e+00	8.915e-02	2.606e-01
ENSMUSG00000042626.AS2	1042	495	9.692e-02	2.474e+00	2.386e+00	8.672e-01	1.613e-01	5.700e-01	7.946e-01
ENSMUSG00000035967	3077	593	1.268e-01	-3.369e+00	6.216e+00	-5.025e-01	-6.843e-01	1.000e+00	1.000e+00
ENSMUSG00000024965.AS2	2730	1189	8.650e-02	4.069e+00	7.482e-01	-2.443e+00	7.358e-01	2.251e-01	4.141e-01
ENSMUSG00000022961.AS2	12640	2848	4.561e-01	5.097e-01	4.356e+00	-5.636e-01	2.308e+00	3.169e-02	1.325e-01
ENSMUSG00000061755	11727	301	1.635e-01	-9.000e+00	4.182e+00	3.147e+00	6.586e+00	2.840e-04	2.613e-03
ENSMUSG00000006010	6157	2115	1.748e-01	4.856e+00	5.055e-01	-1.059e+00	9.287e-01	1.729e-01	3.828e-01
ENSMUSG00000014195	20538	5023	4.796e-01	-4.738e+00	4.233e+00	-6.320e-01	1.702e+00	6.503e-02	2.137e-01
ENSMUSG00000053119	8585	590	3.261e-01	-2.827e-01	8.146e-01	-1.712e-01	1.709e-03	9.534e-01	1.000e+00
ENSMUSG00000030060	3549	401	1.019e-01	-5.344e+00	4.293e+00	-1.287e+00	-4.507e-01	1.000e+00	1.000e+00
ENSMUSG00000021982	5660	1265	2.034e-01	4.802e+00	4.879e-01	7.788e-01	3.230e-01	4.215e-01	6.255e-01
ENSMUSG00000051586.AS4	380	150	6.567e-02	3.819e+00	4.440e-01	-9.030e-01	1.237e-01	6.190e-01	8.374e-01
ENSMUSG00000027222	5707	2836	1.807e-01	5.355e+00	2.750e+00	-5.778e-01	9.229e-02	6.675e-01	8.773e-01
ENSMUSG00000059277	3229	524	8.152e-02	-8.199e+00	4.418e+00	6.241e-02	-7.355e-01	1.000e+00	1.000e+00
ENSMUSG00000021809.AS3	1713	268	1.214e-01	-8.069e+00	4.261e+00	1.938e+00	1.827e+00	5.594e-02	1.979e-01
ENSMUSG00000032497.AS3	6306	1395	1.567e-01	-3.440e+00	5.639e+00	4.947e+00	1.379e+01	1.509e-07	4.471e-06
ENSMUSG00000019951.AS2	894	78	6.476e-02	-8.920e+00	4.307e+00	2.860e+00	1.245e+00	1.146e-01	2.985e-01
ENSMUSG00000044150	1032	193	5.389e-02	7.715e-01	2.744e+00	-2.194e-01	-6.079e-02	1.000e+00	1.000e+00
ENSMUSG00000039759	11293	1148	2.491e-01	-1.216e-01	4.984e+00	8.606e-01	9.209e-01	1.747e-01	3.828e-01
ENSMUSG00000026754.AS2	1909	752	7.065e-02	7.893e+00	3.124e+00	-4.908e+00	6.656e+00	2.636e-04	2.613e-03
ENSMUSG00000055839	47295	4861	8.166e-01	-5.624e+00	1.776e+00	-4.037e-01	3.121e+00	1.247e-02	7.173e-02
ENSMUSG00000029208	4108	714	8.786e-02	-6.324e+00	5.748e+00	1.949e+00	6.467e-01	2.554e-01	4.337e-01
ENSMUSG00000072966.AS2	2392	812	9.783e-02	9.001e-01	5.467e-01	2.462e-02	2.438e-01	4.850e-01	6.972e-01
ENSMUSG00000020064.AS3	6096	321	1.563e-01	-8.262e+00	4.058e+00	7.411e-01	-4.517e-02	1.000e+00	1.000e+00
ENSMUSG00000024044.AS3	11598	2074	4.601e-01	-8.339e+00	2.667e+00	1.728e-01	1.188e+00	1.233e-01	2.985e-01
ENSMUSG00000026490.AS2	17805	6556	4.180e-01	-1.910e+00	5.313e+00	-1.005e+00	3.613e-01	3.953e-01	6.061e-01
ENSMUSG00000002871.AS2	4625	351	2.115e-01	-8.695e+00	3.545e+00	-3.723e-02	-4.889e-01	1.000e+00	1.000e+00
ENSMUSG00000006276	12006	2291	2.763e-01	1.798e+00	3.781e+00	-5.782e-01	8.350e-01	1.963e-01	3.874e-01
ENSMUSG00000097023.AS2	607	139	5.933e-02	4.382e+00	5.967e-01	-1.730e+00	1.392e+00	9.520e-02	2.737e-01
ENSMUSG00000056131	5383	1858	1.123e-01	6.917e+00	1.979e+00	2.131e-01	5.762e-02	7.343e-01	9.382e-01
ENSMUSG00000041220	5667	428	3.089e-01	-5.033e+00	5.008e+00	-1.258e+00	3.318e+00	9.995e-03	6.568e-02
ENSMUSG00000032479.AS3	3523	459	1.957e-01	-5.096e+00	4.133e+00	3.721e+00	1.354e+01	1.944e-07	4.471e-06
ENSMUSG00000036309	46186	9080	7.224e-01	-8.689e+00	2.314e+00	3.501e-01	1.604e+00	7.332e-02	2.249e-01
ENSMUSG00000031422	201836	7804	7.246e-01	1.420e+00	2.674e+00	1.165e+00	7.922e+00	6.879e-05	1.055e-03
ENSMUSG00000066613	5604	678	2.736e-01	-5.310e+00	4.394e+00	1.797e+00	2.693e+00	2.029e-02	1.037e-01
ENSMUSG00000007411	5637	609	2.156e-01	-6.883e+00	5.483e+00	-1.752e-01	-1.146e+00	1.000e+00	1.000e+00
ENSMUSG00000027287.AS2	8960	869	2.378e-01	-7.604e+00	2.581e+00	2.574e-01	8.135e-01	2.021e-01	3.874e-01
ENSMUSG00000029130.AS2	2021	510	4.303e-02	-1.386e+00	6.076e+00	7.726e-01	-6.990e-01	1.000e+00	1.000e+00
ENSMUSG00000034101	54837	559	4.135e-01	-7.222e+00	2.781e+00	2.305e-01	-2.168e-01	1.000e+00	1.000e+00
ENSMUSG00000000738	8502	4028	2.224e-01	5.357e+00	2.939e+00	4.076e-01	8.198e-01	2.004e-01	3.874e-01
ENSMUSG00000039000	868	320	5.661e-02	-7.538e-01	6.811e+00	-4.369e+00	2.106e+00	4.016e-02	1.539e-01
ENSMUSG00000001911	35175	8106	6.522e-01	2.016e+00	1.795e+00	-4.204e-01	2.414e+00	2.800e-02	1.288e-01
ENSMUSG00000026927	3186	577	2.844e-01	-1.013e+00	4.935e+00	2.073e+00	3.409e+00	9.020e-03	6.568e-02
ENSMUSG00000025812	1046	162	9.873e-02	-5.866e+00	4.850e+00	-1.003e+00	6.239e-01	2.640e-01	4.337e-01
ENSMUSG00000025525.AS2	5503	1970	1.309e-01	5.248e+00	2.423e+00	-1.077e-01	3.945e-01	3.744e-01	5.939e-01
ENSMUSG00000018995	2848	1690	8.152e-02	7.092e+00	2.859e+00	-1.240e+00	6.318e-01	2.610e-01	4.337e-01
ENSMUSG00000068823.AS3	17289	1023	4.497e-01	-8.246e+00	2.341e+00	-5.749e-01	1.226e+00	1.174e-01	2.985e-01
ENSMUSG00000021000.AS2	5706	2107	2.287e-01	3.831e-01	4.906e+00	2.580e+00	6.591e+00	2.826e-04	2.823e-03
ENSMUSG00000022568	1907	654	2.409e-01	-7.370e-01	3.658e+00	-2.027e+00	6.794e+00	2.276e-04	2.823e-03
ENSMUSG00000024271	5511	1579	1.911e-01	6.069e+00	2.223e+00	-6.973e-01	1.191e-01	6.255e-01	8.991e-01
ENSMUSG00000017978	670	71	3.261e-02	-9.000e+00	3.795e+00	2.653e-01	-2.650e-01	1.000e+00	1.000e+00
ENSMUSG00000024109	19536	2581	1.712e-01	5.391e-01	2.319e+00	1.385e+00	3.179e+00	1.169e-02	5.974e-02
ENSMUSG00000050144	44954	837	2.790e-01	-2.523e+00	4.338e+00	1.068e+00	2.195e+00	3.616e-02	1.512e-01
ENSMUSG00000008305	1160	74	6.839e-02	-8.309e+00	3.106e+00	8.647e-01	4.613e-01	3.368e-01	5.342e-01
ENSMUSG00000022892.AS2	152283	20071	8.080e-01	-5.639e+00	3.581e+00	3.680e+00	1.438e+02	1.586e-64	7.298e-63
ENSMUSG00000019986	1054	184	9.149e-02	-6.312e+00	2.807e+00	-1.991e+00	1.918e+00	5.016e-02	1.923e-01
ENSMUSG00000030177.AS2	921	275	4.484e-02	8.262e+00	2.007e+00	-2.446e+00	1.396e+00	9.472e-02	2.905e-01
ENSMUSG00000036469	2947	690	1.436e-01	-1.462e+00	6.036e+00	-1.187e-01	5.936e-01	2.759e-01	4.881e-01
ENSMUSG00000055447.AS2	57727	4914	6.508e-01	-4.262e+00	3.620e+00	8.967e-01	3.740e+00	6.237e-03	4.782e-02
ENSMUSG00000093445.AS3	2328	1225	1.812e-01	5.558e+00	1.299e+00	-1.746e-01	-1.449e-01	1.000e+00	1.000e+00
ENSMUSG00000008668	83649	4579	7.831e-01	-5.808e+00	1.419e+00	-9.422e-01	9.562e+00	1.224e-05	2.816e-04
ENSMUSG00000004980.AS2	79141	18218	8.428e-01	1.806e+00	3.770e+00	-4.525e-01	-7.695e-01	1.000e+00	1.000e+00
ENSMUSG00000027669	6708	2146	1.947e-01	4.989e+00	1.582e+00	1.315e+00	8.774e-01	1.853e-01	3.985e-01
ENSMUSG00000023791.AS2	4865	539	1.893e-01	-9.000e+00	4.072e+00	1.173e+00	1.526e+00	8.063e-02	2.830e-01
ENSMUSG00000024477	22788	76	2.708e-01	-7.845e+00	2.469e+00	1.010e+00	-7.745e-02	1.000e+00	1.000e+00
ENSMUSG00000020385.AS3	18984	1522	3.999e-01	-4.834e+00	5.628e+00	1.465e+00	3.475e+00	8.386e-03	5.511e-02
ENSMUSG00000030691.AS2	3520	1592	1.168e-01	6.787e+00	2.415e+00	-1.625e+00	1.052e+00	1.469e-01	3.974e-01
ENSMUSG00000062797	14577	1104	3.152e-01	-7.631e+00	3.450e+00	-1.161e+00	2.317e+00	3.133e-02	1.441e-01
ENSMUSG00000032245	576	106	6.341e-02	-6.568e+00	5.709e+00	1.067e+00	-4.328e-01	1.000e+00	1.000e+00
ENSMUSG00000018865	5749	200	7.337e-02	-3.076e+00	5.024e+00	-8.954e-01	4.080e-01	3.663e-01	5.617e-01
ENSMUSG00000029735	947	452	3.351e-02	4.072e+00	4.098e+00	-9.494e-02	-1.275e-01	1.000e+00	1.000e+00
ENSMUSG00000001424	3497	966	1.626e-01	5.672e+00	2.463e+00	-8.214e-01	3.467e-01	4.050e-01	6.010e-01
ENSMUSG00000042557.AS2	1694	672	6.612e-02	7.314e+00	1.528e+00	-1.994e+00	8.477e-01	1.929e-01	3.985e-01
ENSMUSG00000025899.AS4	935	428	4.212e-02	4.421e+00	3.207e+00	5.560e-01	-1.530e-01	1.000e+00	1.000e+00
ENSMUSG00000004642	5779	1364	1.476e-01	4.025e+00	2.164e+00	8.806e-01	5.105e-01	3.123e-01	5.320e-01
ENSMUSG00000022533	16449	114	2.468e-01	-7.149e+00	4.855e+00	1.355e+00	7.929e-01	2.079e-01	3.985e-01
ENSMUSG00000018899	9077	2213	2.074e-01	6.468e+00	1.455e+00	-1.681e+00	8.198e-01	2.004e-01	3.985e-01
ENSMUSG00000015889	12567	4934	3.601e-01	4.095e+00	3.507e+00	9.449e-01	-9.375e-01	1.000e+00	1.000e+00
ENSMUSG00000038457.AS2	6392	2366	1.187e-01	6.179e+00	1.861e+00	-1.324e+00	7.363e-01	2.249e-01	4.139e-01
ENSMUSG00000028007.AS2	4221	1304	9.647e-02	5.718e+00	3.478e+00	-5.579e-01	-1.345e-01	1.000e+00	1.000e+00
ENSMUSG00000026027.AS2	1218	234	7.111e-02	-8.749e+00	3.138e+00	1.573e+00	9.569e-01	1.665e-01	3.985e-01
ENSMUSG00000028152	3147	72	2.432e-01	-5.625e+00	3.158e+00	-1.866e-03	5.078e-02	7.500e-01	1.000e+00
ENSMUSG00000049252	1089	283	4.710e-02	-7.980e+00	4.629e+00	1.165e+00	8.339e-01	1.965e-01	3.985e-01
ENSMUSG00000023277.AS2	1600	288	1.603e-01	-7.357e+00	3.156e+00	-1.535e+00	1.340e+00	1.016e-01	2.922e-01
ENSMUSG00000049690.AS2	6096	522	8.469e-02	-2.063e+00	5.931e+00	4.042e+00	3.197e+00	1.145e-02	5.974e-02
ENSMUSG00000054196	6397	2589	7.971e-02	2.874e+00	3.485e+00	4.485e+00	6.514e+00	3.068e-04	2.823e-03
ENSMUSG00000037426.AS3	1030	142	6.567e-02	-2.450e+00	4.168e+00	-9.489e-01	-5.177e-01	1.000e+00	1.000e+00
ENSMUSG00000044098	1994	136	9.058e-02	-2.561e+00	6.034e+00	-3.192e+00	1.473e+00	8.614e-02	2.830e-01
ENSMUSG00000039630	1546	136	1.091e-01	-4.108e+00	3.138e+00	2.767e-01	-5.151e-01	1.000e+00	1.000e+00
ENSMUSG00000041769.AS2	1005	156	1.128e-01	-8.284e+00	4.064e+00	6.533e-01	-3.093e-01	1.000e+00	1.000e+00
ENSMUSG00000030148	2891	295	5.797e-02	-2.381e+00	3.641e+00	-3.281e+00	8.486e-01	1.926e-01	3.985e-01
ENSMUSG00000029798	1952	960	6.884e-02	5.127e+00	3.678e-01	-9.108e-01	4.653e-01	3.347e-01	5.342e-01
ENSMUSG00000026319.AS3	822	243	7.609e-02	3.257e+00	2.814e+00	-1.082e+00	-1.587e-01	1.000e+00	1.000e+00
ENSMUSG00000030584.AS2	864	305	4.574e-02	2.750e+00	3.391e+00	1.033e+00	6.094e-01	2.696e-01	4.429e-01
ENSMUSG00000091512	7917	2947	2.767e-01	5.136e+00	2.455e+00	1.603e+00	3.490e+00	8.240e-03	7.581e-02
ENSMUSG00000026918	3397	181	2.147e-01	-7.277e+00	2.567e+00	1.023e+00	-3.821e-02	1.000e+00	1.000e+00
ENSMUSG00000038481.AS3	2609	1133	1.436e-01	5.003e+00	1.731e+00	-7.928e-01	1.143e-01	6.326e-01	7.865e-01
ENSMUSG00000026238.AS2	105523	436	8.641e-01	-7.367e+00	2.689e+00	-1.641e-01	1.795e+00	5.813e-02	2.650e-01
ENSMUSG00000025026	8468	705	3.351e-01	-6.950e+00	2.345e+00	8.102e-01	6.440e-01	2.564e-01	4.368e-01
ENSMUSG00000002205.AS2	8069	3890	2.364e-01	4.607e+00	3.332e+00	7.119e-01	9.126e-01	1.767e-01	4.064e-01
ENSMUSG00000042265	4248	2745	3.714e-02	-2.512e+00	2.699e+00	7.255e+00	4.627e+00	2.350e-03	2.702e-02
ENSMUSG00000027263.AS2	2311	835	1.164e-01	6.363e+00	4.519e-01	-1.447e+00	1.652e+00	6.912e-02	2.650e-01
ENSMUSG00000032422	5702	1949	1.730e-01	5.366e+00	3.801e-01	5.476e-02	-1.245e-02	1.000e+00	1.000e+00
ENSMUSG00000071176	6201	2485	3.166e-01	4.055e+00	3.729e+00	-1.277e+00	1.708e+00	6.457e-02	2.650e-01
ENSMUSG00000031488.AS2	2371	999	4.303e-02	-6.858e+00	5.057e+00	6.103e+00	2.921e+00	1.565e-02	1.028e-01
ENSMUSG00000036585	5623	506	2.287e-01	-5.988e+00	1.575e+00	-1.582e+00	1.269e+00	1.112e-01	3.167e-01
ENSMUSG00000037730	3923	1282	1.087e-01	5.637e+00	3.180e+00	3.644e-01	4.626e-01	3.361e-01	4.987e-01
ENSMUSG00000056367	529	148	3.170e-02	2.321e+00	3.457e+00	3.974e+00	1.762e+00	6.048e-02	2.650e-01
ENSMUSG00000021051	4751	2606	1.472e-01	6.366e+00	1.703e+00	1.038e+00	2.708e-01	4.618e-01	6.070e-01
ENSMUSG00000002372	1147	89	1.508e-01	-6.268e+00	3.244e+00	-1.583e+00	6.694e-01	2.472e-01	4.368e-01
ENSMUSG00000035623	2331	365	1.535e-01	-8.868e+00	3.393e+00	9.141e-01	5.604e-01	2.897e-01	4.596e-01
ENSMUSG00000061536	897	250	3.714e-02	4.818e+00	1.424e+00	-2.520e+00	9.260e-01	1.735e-01	4.064e-01
ENSMUSG00000056671	706	156	2.899e-02	1.483e+00	1.047e+00	2.386e-01	-1.188e-01	1.000e+00	1.000e+00
ENSMUSG00000025402	3752	279	1.105e-01	-1.544e+00	2.516e+00	5.573e-01	3.864e-01	3.794e-01	5.133e-01
ENSMUSG00000029705	1199	136	4.393e-02	2.966e+00	2.454e+00	-2.371e-01	-2.328e-01	1.000e+00	1.000e+00
ENSMUSG00000028796	3972	589	2.722e-01	-1.111e+00	5.007e+00	-8.094e-01	1.235e+00	1.161e-01	3.167e-01
ENSMUSG00000001143	2619	762	9.918e-02	5.472e+00	2.475e+00	-1.374e+00	8.386e-01	1.953e-01	4.083e-01
ENSMUSG00000034707	1355	254	2.015e-01	-2.722e+00	3.543e+00	-2.353e+00	3.124e+00	1.243e-02	9.531e-02
